,Popt,Erecall,Eprecision,Efmeasure,PMI,IFA,recall,precision,F1,Pf,AUC,MCC
0,0.37443635338824344,0.09009009009009009,0.625,0.15748031496062992,0.05693950177935943,1.0,0.14414414414414414,0.6666666666666666,0.23703703703703705,0.047058823529411764,0.5485426603073662,0.16981159324217857
1,0.38692337418024314,0.07142857142857142,0.56,0.12669683257918551,0.04604051565377532,2.0,0.10714285714285714,0.6176470588235294,0.1826086956521739,0.037463976945244955,0.5348394400988061,0.13813240901729928
2,0.3102507601728155,0.1223021582733813,0.6296296296296297,0.20481927710843376,0.06136363636363636,3.0,0.1510791366906475,0.6363636363636364,0.2441860465116279,0.03986710963455149,0.555606013528048,0.19628550518373042
3,0.2772418485892604,0.15384615384615385,0.6666666666666666,0.25,0.08362369337979095,1.0,0.18269230769230768,0.6551724137931034,0.2857142857142857,0.0546448087431694,0.5640237494745692,0.20422291118389685
4,0.3306476315048761,0.18333333333333332,0.55,0.27499999999999997,0.11904761904761904,1.0,0.30833333333333335,0.5522388059701493,0.39572192513368987,0.1388888888888889,0.5847222222222224,0.20320355028810902
5,0.41927820029852947,0.24778761061946902,0.5,0.33136094674556216,0.16091954022988506,1.0,0.4690265486725664,0.5463917525773195,0.5047619047619047,0.18723404255319148,0.6408962530596873,0.29429295412362483
6,0.4134856456065725,0.2032520325203252,0.5,0.28901734104046245,0.1404494382022472,1.0,0.23577235772357724,0.4393939393939394,0.3068783068783069,0.15879828326180256,0.5384870372308874,0.09418983262341928
7,0.5611557134754113,0.4,0.6666666666666666,0.5,0.1978021978021978,1.0,0.45,0.5869565217391305,0.5094339622641509,0.1557377049180328,0.6471311475409836,0.3183037743665385
8,0.416495464405647,0.26907630522088355,0.7127659574468085,0.3906705539358601,0.15136876006441224,1.0,0.39357429718875503,0.7313432835820896,0.5117493472584855,0.0967741935483871,0.648400051820184,0.3536049304823057
9,0.3824205856316433,0.19480519480519481,0.8035714285714286,0.31358885017421606,0.09929078014184398,1.0,0.27705627705627706,0.8,0.4115755627009646,0.04804804804804805,0.6145041145041145,0.3227836443328336
10,0.3803052989790954,0.20270270270270271,0.6,0.30303030303030304,0.10121457489878542,1.0,0.36486486486486486,0.627906976744186,0.4615384615384615,0.09248554913294797,0.6361896578659585,0.3290513860062028
11,0.4045279102202326,0.24561403508771928,0.6363636363636364,0.35443037974683544,0.12643678160919541,2.0,0.47368421052631576,0.627906976744186,0.5399999999999999,0.13675213675213677,0.6684660368870895,0.36660876001105547
12,0.49700798184154504,0.3103448275862069,0.6666666666666666,0.4235294117647059,0.17197452229299362,1.0,0.5517241379310345,0.6666666666666666,0.6037735849056604,0.16161616161616163,0.6950539881574365,0.4086792207293012
13,0.5130673140901105,0.5072463768115942,0.625,0.56,0.29473684210526313,1.0,0.5072463768115942,0.625,0.56,0.17355371900826447,0.666846328901665,0.35197958011619584
14,0.45573258168021213,0.34615384615384615,0.34177215189873417,0.3439490445859873,0.246875,2.0,0.34615384615384615,0.3333333333333333,0.33962264150943394,0.2231404958677686,0.5615066751430388,0.12146908810416451
15,0.49346216524258846,0.35051546391752575,0.43037974683544306,0.38636363636363635,0.21944444444444444,2.0,0.35051546391752575,0.4146341463414634,0.3798882681564245,0.18250950570342206,0.5840029791070519,0.17772932896845356
16,0.5078636014559057,0.2898550724637681,0.6666666666666666,0.40404040404040403,0.12552301255230125,4.0,0.43478260869565216,0.6976744186046512,0.5357142857142857,0.07647058823529412,0.679156010230179,0.4227154491763228
17,0.578776624634851,0.2830188679245283,0.8333333333333334,0.4225352112676056,0.09424083769633508,1.0,0.3584905660377358,0.7307692307692307,0.4810126582278481,0.050724637681159424,0.6538829641782882,0.4018549949921642
18,0.4901370690076474,0.46835443037974683,0.5285714285714286,0.4966442953020135,0.32407407407407407,2.0,0.5063291139240507,0.5333333333333333,0.5194805194805195,0.25547445255474455,0.6254273306846531,0.25377907885046525
19,0.5019342014352866,0.4716981132075472,0.49019607843137253,0.4807692307692308,0.3,2.0,0.5094339622641509,0.4909090909090909,0.5,0.23931623931623933,0.6350588614739558,0.26745682254696235
20,0.7719096334185853,0.6,0.42857142857142855,0.5,0.44680851063829785,2.0,0.8666666666666667,0.48148148148148145,0.6190476190476191,0.4375,0.7145833333333333,0.40462221367896883
21,0.7915529472678161,0.7604166666666666,0.7087378640776699,0.7336683417085427,0.662379421221865,1.0,0.8177083333333334,0.7008928571428571,0.7548076923076924,0.5630252100840336,0.6273415616246499,0.2757659409287103
22,0.2017837058651184,0.1323529411764706,0.5,0.20930232558139536,0.14794520547945206,1.0,0.18137254901960784,0.5362318840579711,0.27106227106227104,0.19875776397515527,0.4913073925222263,-0.022046400143426074
23,0.14256052183223156,0.13157894736842105,0.5,0.20833333333333334,0.09090909090909091,1.0,0.13157894736842105,0.5,0.20833333333333334,0.06944444444444445,0.5310672514619883,0.10277580209891833
24,0.48862579344113466,0.14285714285714285,0.7142857142857143,0.23809523809523808,0.05185185185185185,1.0,0.2,0.7777777777777778,0.3181818181818182,0.02,0.59,0.31622776601683794
25,0.4662401726529982,0.125,0.4,0.19047619047619047,0.049019607843137254,1.0,0.125,0.3333333333333333,0.18181818181818182,0.046511627906976744,0.5392441860465117,0.12131186985386821
26,0.190917534519913,0.17391304347826086,0.5,0.25806451612903225,0.15384615384615385,1.0,0.2391304347826087,0.5789473684210527,0.3384615384615385,0.13793103448275862,0.550599700149925,0.13007223066223098
27,0.6312213683988317,0.2647058823529412,0.5625,0.36000000000000004,0.14414414414414414,1.0,0.29411764705882354,0.5882352941176471,0.3921568627450981,0.09090909090909091,0.6016042780748664,0.26009884502100866
28,0.7097051261914407,0.03571428571428571,0.25,0.0625,0.028368794326241134,2.0,0.03571428571428571,0.25,0.0625,0.02654867256637168,0.504582806573957,0.022023659362062895
29,0.7950709991168698,0.8095238095238095,0.265625,0.4,0.5925925925925926,1.0,0.8571428571428571,0.2647058823529412,0.4044943820224719,0.5747126436781609,0.6412151067323482,0.23147067384109318
30,0.8693743493497166,0.85,0.4594594594594595,0.5964912280701754,0.6271186440677966,6.0,0.9,0.47368421052631576,0.6206896551724138,0.5128205128205128,0.6935897435897436,0.38278789537074226
31,0.43133157480045214,0.35294117647058826,0.4,0.37500000000000006,0.22727272727272727,5.0,0.47058823529411764,0.42105263157894735,0.4444444444444444,0.22448979591836735,0.6230492196878752,0.237687110409209
32,0.3558498923397373,0.02040816326530612,1.0,0.039999999999999994,0.009708737864077669,1.0,0.02040816326530612,1.0,0.039999999999999994,0.0,0.5102040816326531,0.10394383930128556
33,0.8415005992655171,0.813953488372093,0.4794520547945205,0.603448275862069,0.6697247706422018,5.0,0.8837209302325582,0.4935064935064935,0.6333333333333333,0.5909090909090909,0.6464059196617336,0.31424941398102774
34,0.6457059738648678,0.07142857142857142,0.42857142857142855,0.12244897959183672,0.056451612903225805,3.0,0.09523809523809523,0.5,0.16,0.04878048780487805,0.5232288037166086,0.08949822521185506
35,0.5466294881790912,0.38095238095238093,0.7272727272727273,0.5,0.2,2.0,0.47619047619047616,0.6451612903225806,0.547945205479452,0.16176470588235295,0.6572128851540616,0.33954930240159625
36,0.6612931334959922,0.5277777777777778,0.59375,0.5588235294117648,0.3902439024390244,2.0,0.75,0.627906976744186,0.6835443037974683,0.34782608695652173,0.7010869565217391,0.3996478966740781
37,0.4407451095437743,0.3218390804597701,0.7,0.4409448818897637,0.21505376344086022,2.0,0.5057471264367817,0.7457627118644068,0.6027397260273973,0.15151515151515152,0.677115987460815,0.37978439652005613
38,0.4400220360414985,0.33663366336633666,0.6415094339622641,0.4415584415584416,0.22362869198312235,1.0,0.504950495049505,0.6986301369863014,0.5862068965517241,0.16176470588235295,0.6715928945835761,0.3676004911954365
39,0.7663672131967071,0.6875,0.5641025641025641,0.619718309859155,0.42857142857142855,3.0,0.828125,0.5888888888888889,0.6883116883116883,0.3135593220338983,0.7572828389830508,0.49142431076381904
