,Popt,Erecall,Eprecision,Efmeasure,PMI,IFA,recall,precision,F1,Pf,AUC,MCC
0,0.37479211604235707,0.16455696202531644,0.38235294117647056,0.23008849557522124,0.09550561797752809,9.0,0.24050632911392406,0.4318181818181818,0.3089430894308943,0.09025270758122744,0.5751268107663483,0.18970323783219933
1,0.5168070564841316,0.07692307692307693,0.4,0.12903225806451613,0.041666666666666664,5.0,0.11538461538461539,0.5,0.1875,0.031914893617021274,0.5417348608837971,0.15777984162089284
2,0.3216055731627101,0.2,0.47058823529411764,0.2807017543859649,0.09550561797752809,7.0,0.225,0.5,0.3103448275862069,0.06521739130434782,0.5798913043478262,0.2212090050451009
3,0.25598965209458346,0.11029411764705882,1.0,0.1986754966887417,0.056818181818181816,1.0,0.16176470588235295,1.0,0.27848101265822783,0.0,0.5808823529411765,0.29250896965085227
4,0.3154073406687762,0.21794871794871795,0.8292682926829268,0.3451776649746193,0.11918604651162791,2.0,0.3333333333333333,0.8524590163934426,0.4792626728110599,0.047872340425531915,0.6427304964539007,0.3720744603966831
5,0.6246103249604203,0.10714285714285714,1.0,0.19354838709677416,0.028846153846153848,1.0,0.14285714285714285,1.0,0.25,0.0,0.5714285714285714,0.3295017884191656
6,0.3204019824139057,0.18032786885245902,0.6111111111111112,0.2784810126582279,0.1,8.0,0.3442622950819672,0.75,0.4719101123595506,0.058823529411764705,0.6427193828351012,0.37277823112756814
7,0.5714996261339254,0.3617886178861789,0.89,0.5144508670520231,0.2336448598130841,1.0,0.4634146341463415,0.912,0.6145552560646901,0.06043956043956044,0.7014875368533905,0.43813213733320777
8,0.7846263980723426,0.2056451612903226,0.8793103448275862,0.33333333333333337,0.1288888888888889,1.0,0.20967741935483872,0.8813559322033898,0.3387622149837134,0.034653465346534656,0.587511977004152,0.2579197691934363
9,0.5631833643627668,0.3709677419354839,0.46,0.4107142857142857,0.3048780487804878,6.0,0.6612903225806451,0.5394736842105263,0.5942028985507245,0.3431372549019608,0.6590765338393421,0.3093740719790617
10,0.6323572261072252,0.4375,0.4666666666666667,0.45161290322580644,0.25862068965517243,3.0,0.8125,0.5652173913043478,0.6666666666666667,0.23809523809523808,0.7872023809523809,0.524813173614243
11,0.4243909273897276,0.25,0.4782608695652174,0.3283582089552239,0.1597222222222222,8.0,0.4318181818181818,0.48717948717948717,0.45783132530120485,0.2,0.615909090909091,0.24029618753167462
12,0.48441597755749355,0.28104575163398693,0.4673913043478261,0.35102040816326535,0.18253968253968253,5.0,0.49673202614379086,0.5205479452054794,0.5083612040133779,0.19943019943019943,0.6486509133567957,0.3013553528598349
13,0.563191362324091,0.367816091954023,0.5470085470085471,0.43986254295532645,0.23122529644268774,7.0,0.5632183908045977,0.6012269938650306,0.5816023738872403,0.19578313253012047,0.6837176291372387,0.373494001891834
