,Popt,Erecall,Eprecision,Efmeasure,PMI,IFA,recall,precision,F1,Pf,AUC,MCC
0,0.1134013603252898,0.12962962962962962,0.875,0.22580645161290322,0.07407407407407407,1.0,0.12962962962962962,0.875,0.22580645161290322,0.018518518518518517,0.5555555555555556,0.21213203435596426
1,0.28675304402831014,0.19540229885057472,0.7727272727272727,0.3119266055045872,0.14473684210526316,1.0,0.26436781609195403,0.8214285714285714,0.4,0.07692307692307693,0.5937223695844386,0.23922122081494787
2,0.3660359172893437,0.36666666666666664,0.6875,0.47826086956521735,0.21333333333333335,1.0,0.37777777777777777,0.6938775510204082,0.4892086330935252,0.1111111111111111,0.6333333333333333,0.3165209768039985
3,0.1707356545290143,0.1744186046511628,0.7142857142857143,0.28037383177570097,0.09417040358744394,2.0,0.18604651162790697,0.7272727272727273,0.2962962962962963,0.043795620437956206,0.5711254455949754,0.23219621494117237
4,0.3837939069786189,0.30357142857142855,0.5151515151515151,0.38202247191011235,0.24812030075187969,6.0,0.4642857142857143,0.5909090909090909,0.52,0.23376623376623376,0.6152597402597403,0.24189431781230072
5,0.29974985492288486,0.2222222222222222,0.631578947368421,0.3287671232876712,0.168141592920354,1.0,0.3148148148148148,0.7083333333333334,0.43589743589743596,0.11864406779661017,0.5980853735091024,0.23958328062501738
6,0.9139360707455286,1.0,0.46853146853146854,0.6380952380952382,1.0,1.0,0.3880597014925373,0.9629629629629629,0.553191489361702,0.013157894736842105,0.6874509033778476,0.47802526861898986
7,0.8905216927421223,0.5252525252525253,0.8,0.6341463414634146,0.2719665271966527,2.0,0.5252525252525253,0.8,0.6341463414634146,0.09285714285714286,0.7161976911976913,0.4786646551092806
8,0.24958508848514138,0.20588235294117646,0.8076923076923077,0.328125,0.09665427509293681,3.0,0.22549019607843138,0.7931034482758621,0.3511450381679389,0.03592814371257485,0.5947810261829283,0.29655489962205855
9,0.5085450306288044,0.5,0.4852941176470588,0.4925373134328358,0.35602094240837695,4.0,0.5303030303030303,0.49295774647887325,0.510948905109489,0.288,0.621151515151515,0.23843281294367696
