,Popt,Erecall,Eprecision,Efmeasure,PMI,IFA,recall,precision,F1,Pf,AUC,MCC
0,0.8071615566042593,0.6375,0.35664335664335667,0.4573991031390135,0.43333333333333335,6.0,0.6625,0.363013698630137,0.4690265486725664,0.372,0.6452500000000001,0.25065466694388605
1,0.4785820575742391,0.3220338983050847,0.3392857142857143,0.3304347826086957,0.18855218855218855,13.0,0.3559322033898305,0.3333333333333333,0.3442622950819672,0.17647058823529413,0.5897308075772681,0.175149076993616
2,0.8155278431480802,0.4393939393939394,0.20714285714285716,0.28155339805825247,0.532319391634981,12.0,0.22727272727272727,0.42857142857142855,0.297029702970297,0.10152284263959391,0.5628749423165667,0.16051337648924022
3,0.8808744678565845,0.9047619047619048,0.31986531986531985,0.47263681592039797,0.75,3.0,0.42857142857142855,0.6818181818181818,0.5263157894736843,0.07216494845360824,0.6782032400589102,0.42214125604933495
4,0.8708131232939853,0.5357142857142857,0.4166666666666667,0.46875000000000006,0.2541176470588235,7.0,0.5357142857142857,0.4166666666666667,0.46875000000000006,0.18475073313782991,0.6754817762882278,0.3210238812638704
5,0.7333736890739198,0.21052631578947367,0.3333333333333333,0.2580645161290323,0.09809264305177112,3.0,0.22807017543859648,0.35135135135135137,0.276595744680851,0.07741935483870968,0.5753254102999434,0.18123077365606352
6,0.7464174455847683,0.5766423357664233,0.4759036144578313,0.5214521452145213,0.25696594427244585,2.0,0.6496350364963503,0.46596858638743455,0.5426829268292682,0.20039292730844793,0.7246210545939512,0.40241786293343146
7,0.798672318327283,0.2883435582822086,0.34814814814814815,0.31543624161073824,0.19708029197080293,1.0,0.2883435582822086,0.34558823529411764,0.31438127090301,0.17049808429118773,0.5589227369955104,0.12580164928305784
8,0.8425023106499059,0.6644736842105263,0.271505376344086,0.38549618320610685,0.8034557235421166,1.0,0.17105263157894737,0.4262295081967213,0.24413145539906103,0.11254019292604502,0.5292562193264512,0.08124043557639281
9,0.8851539309163253,0.6323529411764706,0.42574257425742573,0.5088757396449705,0.643312101910828,1.0,0.40441176470588236,0.873015873015873,0.5527638190954774,0.0449438202247191,0.6797339722405816,0.4447669297047623
10,0.6572695542427234,0.3620689655172414,0.6461538461538462,0.46408839779005523,0.15931372549019607,4.0,0.3620689655172414,0.6363636363636364,0.4615384615384615,0.0821917808219178,0.6399385923476618,0.34284900720006156
