,Popt,Erecall,Eprecision,Efmeasure,PMI,IFA,recall,precision,F1,Pf,AUC,MCC
0,0.7879636438284946,0.6545454545454545,0.9,0.7578947368421052,0.4819277108433735,3.0,0.8363636363636363,0.92,0.8761904761904761,0.14285714285714285,0.8467532467532468,0.6699909248887584
1,0.7786544497106396,0.5416666666666666,0.78,0.6393442622950819,0.37593984962406013,5.0,0.8611111111111112,0.8493150684931506,0.8551724137931035,0.18032786885245902,0.8403916211293261,0.6817151841628005
2,0.8720705164732437,0.625,0.8433734939759037,0.717948717948718,0.46111111111111114,3.0,0.9196428571428571,0.8879310344827587,0.9035087719298246,0.19117647058823528,0.8642331932773109,0.7378260815328493
3,0.9220796689870037,0.7380952380952381,0.8581314878892734,0.7936000000000001,0.4683954619124797,1.0,0.9523809523809523,0.8602150537634409,0.903954802259887,0.18505338078291814,0.8836637857990172,0.7809965044141454
4,0.9578854308758213,0.9571428571428572,0.6883561643835616,0.8007968127490039,0.5647969052224371,1.0,0.9619047619047619,0.6710963455149501,0.7906066536203522,0.32247557003257327,0.8197145959360944,0.6367385893905526
5,0.9503993896410573,0.9512893982808023,0.7980769230769231,0.8679738562091504,0.5614035087719298,1.0,0.9541547277936963,0.7708333333333334,0.852752880921895,0.25255102040816324,0.8508018536927666,0.7102749678017911
6,0.9817171200652913,0.9458483754512635,0.7963525835866262,0.8646864686468647,0.491044776119403,1.0,0.9458483754512635,0.7963525835866262,0.8646864686468647,0.17048346055979643,0.8876824574457336,0.7637780385233901
7,0.9833081239788064,1.0,0.6981818181818182,0.8222698072805139,0.583864118895966,1.0,0.90625,0.8446601941747572,0.8743718592964823,0.11469534050179211,0.895777329749104,0.7841101552206258
8,0.9959029015405414,1.0,0.6839622641509434,0.8123249299719888,0.5714285714285714,1.0,0.9586206896551724,0.8081395348837209,0.8769716088328076,0.14601769911504425,0.9063014952700641,0.7951075462732182
9,0.9919747678475284,1.0,0.7327586206896551,0.8457711442786069,0.6628571428571428,1.0,0.9588235294117647,0.8190954773869347,0.8834688346883469,0.2,0.8794117647058826,0.7657490916534854
