,Popt,Erecall,Eprecision,Efmeasure,PMI,IFA,recall,precision,F1,Pf,AUC,MCC
0,0.8494488146873755,0.6889845369041926,0.6120946041637162,0.648267586620669,0.38425119721375706,1.0,0.8506296827674159,0.6354650470406097,0.7274710293115201,0.2528916060806345,0.7988690383433907,0.568965162938306
1,0.8514501816476101,0.6961051450552973,0.6229202524383247,0.6574824010294452,0.3794079233783195,3.0,0.8440455201154031,0.6441590214067279,0.7306785070070764,0.2396605701103971,0.802192475002503,0.5759146954193525
2,0.8401871431479028,0.678406374501992,0.6138428262436915,0.6445117335352005,0.37739442751414887,9.0,0.8578486055776893,0.6387801115462205,0.7322813222690789,0.2515286729466204,0.8031599663155344,0.5770178494901497
3,0.8199747579793322,0.6737174427782162,0.6195383945420235,0.6454930429522082,0.3748911623857205,3.0,0.8318863456985004,0.6437034322706731,0.7257953449938026,0.24223550905165256,0.7948254183234239,0.5638558011087158
4,0.8311391680754675,0.6693587465675981,0.6023255813953489,0.6340754341672404,0.37440139312146276,2.0,0.85349701179131,0.6285986200333096,0.7239843803521272,0.25619563433448217,0.7986506887284139,0.5666833521093254
5,0.837432236575666,0.6866624122527122,0.6086833545467402,0.6453257365619611,0.38479538528515456,4.0,0.8537013401403957,0.633704405495026,0.7274333877107123,0.2554298455694112,0.7991357472854923,0.5691183834421921
6,0.8463379958823508,0.6930868167202572,0.6076966450521567,0.6475890040558809,0.38604701784936873,2.0,0.8585209003215434,0.6333017077798861,0.7289107289107288,0.2543390639137945,0.8020909182038745,0.5737310746047455
7,0.8273049917278092,0.6624090541632983,0.5908566483991924,0.6245902888939705,0.3773400087070091,6.0,0.8486661277283751,0.6216248223590716,0.7176156948526898,0.2620570866141732,0.793304520557101,0.5562137890091082
8,0.8427769401353412,0.6847826086956522,0.6087821514850078,0.6445497630331753,0.38294514584240313,2.0,0.863650895140665,0.6342293696443244,0.7313705583756345,0.25707449880372907,0.8032881981684681,0.5763872776395351
9,0.8443301709270554,0.6897833818299386,0.6118439919701749,0.6484802431610942,0.37951676099259907,11.0,0.8608147429679922,0.635593220338983,0.7312551496841527,0.25043064555819866,0.8051920487048968,0.579134412202158
10,0.8322666520186457,0.6747980613893376,0.6127328736981077,0.6422695471669101,0.3709730082716587,5.0,0.8449111470113085,0.6379604781654062,0.7269947178204059,0.24353819643882826,0.8006864752862402,0.5717828246528387
11,0.8246973620982654,0.6672529581068116,0.6192313399614187,0.6423458785499885,0.3667283413147584,1.0,0.833866325551647,0.6436682300666502,0.7265254945667317,0.238142373999835,0.797861975775906,0.5685151179579552
12,0.8397005479951467,0.6973960860423742,0.6080947680157947,0.6496911255085128,0.3858837614279495,3.0,0.8610706776645641,0.6316289002254123,0.7287161237339175,0.25463342627521734,0.8032186256946735,0.5750461154623772
13,0.8260556240579269,0.6617268041237113,0.6177443609022556,0.6389796235806501,0.36188506747932087,5.0,0.842139175257732,0.6441596845736817,0.7299636972912594,0.23732434875503328,0.8024074132513493,0.5760495817860203
14,0.8514821640848054,0.699935917975008,0.61761379700311,0.6562030639831781,0.3849586417065738,6.0,0.8454021147068247,0.6396363636363637,0.7282638697212255,0.2449938195302843,0.8002041475882702,0.5716906337113341
15,0.826647533675349,0.6763300414144632,0.6201256024536294,0.6470095238095238,0.37260557248585113,2.0,0.8380057343102899,0.6437048819283006,0.7281157013355478,0.24068104802049756,0.7986623431448961,0.5700591006288417
16,0.8426303009202211,0.6925622439331862,0.6280365818805373,0.6587230215827339,0.380822812363953,4.0,0.8495115033091711,0.6492833915452246,0.73602293671923,0.2420413930679079,0.8037350551206316,0.5803731588907798
17,0.8526075438661237,0.7056840077071291,0.6113506746418139,0.6551390027576954,0.39121680452764473,4.0,0.8473025048169557,0.6322789360172538,0.7241663235899547,0.2526133838175982,0.797344560499679,0.5653576282017645
18,0.8322588971343884,0.6787655900223857,0.6102645198389879,0.6426949280847842,0.3785372224640836,3.0,0.8487368084425967,0.6364508393285372,0.7274222283130054,0.2501031097913058,0.7993168493256455,0.5697182930315251
19,0.8331656996678765,0.6805178200415535,0.622970007315289,0.6504735716468073,0.37195254680017414,8.0,0.8406584625219754,0.6465093411996067,0.7309108594455639,0.2372937293729373,0.801682366574519,0.5756223607828697
20,0.8481757576015836,0.686384825590741,0.6043878273177636,0.642781875658588,0.3844688724423161,2.0,0.8447194984729143,0.6302470616454785,0.7218902397142661,0.25361961171437974,0.7955499433792673,0.5618367588171741
21,0.8453384335811995,0.6868316041500399,0.6218208092485549,0.6527114144861584,0.3765781454070527,5.0,0.8485235434956105,0.644051369033196,0.7322818375921207,0.24256935270805813,0.8029770953937762,0.5774593417378209
22,0.842697429382822,0.6889712995807804,0.598375577650189,0.6404856479052686,0.3886047017849369,7.0,0.8448887455659465,0.6227715711908723,0.7170224411603722,0.26069815195071866,0.7920952968076138,0.5544451728815225
23,0.8300492522549093,0.6801715919923736,0.6146446518305815,0.6457500565653518,0.3790269917283413,7.0,0.8484270734032412,0.6390617520344662,0.7290102389078499,0.24960688570719192,0.7994100938480246,0.5706797250899642
24,0.8359528716197613,0.6898774983881367,0.6074368435992052,0.6460377358490567,0.3834349151066609,5.0,0.852675693101225,0.6318681318681318,0.7258507135016466,0.2531832744598702,0.7997462093206773,0.5692397831179555
25,0.8298620258869146,0.697592858281524,0.6209734638853412,0.657057057057057,0.38348933391380063,11.0,0.8447313884903555,0.6410597628841036,0.7289359653346172,0.24512557832121612,0.7998029050845696,0.5715091370566435
26,0.8320880617819181,0.6918350848827809,0.6178169217441525,0.6527343452063152,0.37690465824989117,1.0,0.8556184316895715,0.6407555394115511,0.7327610080310163,0.24335629921259844,0.8061310662384865,0.5816124014004362
27,0.8450307809693404,0.6804571796522859,0.6185250219490781,0.6480147171546834,0.3718981279930344,6.0,0.8407920154539601,0.6430682098005417,0.7287568020092089,0.23830661734484176,0.8012426990545591,0.5738772136495741
28,0.8312534860823194,0.6798076923076923,0.6158536585365854,0.6462522851919561,0.37483674357858077,12.0,0.8498397435897436,0.6402269709042617,0.730289885009984,0.24553019691851363,0.802154773335615,0.5751510871994919
29,0.8345101713939876,0.6818546446334028,0.6105444620025858,0.6442322267697439,0.37880931649978233,13.0,0.8530402695331302,0.6364615752932726,0.7290052786727909,0.25008234519104083,0.8014789621710448,0.5732846973074045
30,0.8419535249059985,0.6893816769180965,0.6129821531375935,0.6489410330641474,0.3781018720069656,3.0,0.8489802525089025,0.6367609566589778,0.7277141866111689,0.24526600541027954,0.8018571235493115,0.5734743291994834
31,0.8471606940409611,0.6793868752993772,0.6218033026450387,0.6493209217152449,0.3723878972572921,13.0,0.8454414817180265,0.6470732005377001,0.7330748996261942,0.23840184910021464,0.8035198163089059,0.578926522782763
32,0.8382613179042789,0.6771940961752103,0.6151960784313726,0.644708015411347,0.3774488463212886,2.0,0.8554197746389463,0.6446597296974046,0.7352339380712045,0.24602517389864192,0.8046973003701522,0.5808829433959333
33,0.8501216141059587,0.7038165490699166,0.616779089376054,0.6574295985620132,0.38724423160644317,9.0,0.8561577934573444,0.6392480842911877,0.7319714834110228,0.24816736677374188,0.8039952133418012,0.5781487491121278
34,0.8384993888285887,0.6666135712010194,0.609969392216878,0.6370347819468757,0.37336743578580756,1.0,0.8438993309971329,0.6381594796434594,0.7267489711934156,0.24828498222993636,0.7978071743835982,0.5675925073167648
35,0.8327056556247466,0.6875098939369955,0.6214050651023036,0.652788215842477,0.38033304309969523,6.0,0.8478708247585879,0.6445246690734056,0.7323442947972926,0.2449419568822554,0.8014644339381662,0.5753665692133836
36,0.8630453070971238,0.7068435528231678,0.6033697003176357,0.6510207122634482,0.3940465824989116,7.0,0.8705711049991911,0.6275950548168883,0.7293798712300915,0.26180714988520826,0.8043819775569915,0.5765218461957818
37,0.8322866754280401,0.6943196405648266,0.6119360769339556,0.6505299556491015,0.38479538528515456,8.0,0.8408215661103979,0.6330031408552791,0.7222605099931082,0.2501440922190202,0.7953387369456889,0.5620319356679656
38,0.8389744818739115,0.6798343421471806,0.6191788771217177,0.6480905018601473,0.3751088376142795,7.0,0.8474036317298502,0.6439118857419511,0.7317744154057771,0.243160591784445,0.8021215199727025,0.5760650294695937
39,0.8439933582976288,0.6931836407377706,0.6166357540305322,0.652672908486862,0.3814214192424902,6.0,0.8511627906976744,0.6393205637874955,0.730187121629059,0.2465821116784714,0.8022903395096015,0.5751860186297075
40,0.8441208629030462,0.6979334840167905,0.5991683991683991,0.6447908121410992,0.3926316935132782,8.0,0.8634162092347433,0.6241830065359477,0.7245630673350495,0.2643027169005992,0.7995567461670721,0.5677010881471217
41,0.835205843928629,0.6946372239747634,0.6264580369843528,0.6587883320867612,0.3825642141924249,9.0,0.8356466876971609,0.6479148832090008,0.729902872494317,0.23917919747445376,0.7982337451113536,0.5705496619357661
42,0.8430532899362598,0.6880570409982175,0.6108473600920731,0.647157445511355,0.37826512842838483,3.0,0.8543185869389078,0.6359469240048251,0.7291335315676647,0.24725544814025888,0.8035315693993245,0.5761559396190771
43,0.8432566400931337,0.6960627400768246,0.6140920643885908,0.6525131282820704,0.38539399216369175,2.0,0.859314980793854,0.6366654808490454,0.7314215652884681,0.2526176931321626,0.8033486438308456,0.5767444896266631
44,0.834536314874958,0.6624275595621378,0.5999416824610001,0.6296381302119195,0.37325859817152807,3.0,0.8501287830006439,0.6281670036874033,0.7224844380600587,0.2569667077681874,0.7965810376162282,0.5632186836584875
